dataset,chars,words,sentences,emojis,emoticons,urls,emails,mentions,repeated_chars,teencode,english_tokens,phrase_hits
processed,882,158,2,1,0,0,0,0,0,1,10,0
processed,516,118,11,0,0,0,0,0,0,0,9,0
processed,336,55,1,0,0,0,0,0,0,0,8,1
processed,502,94,4,0,0,0,0,0,0,3,8,0
processed,611,119,5,0,0,0,0,0,0,1,7,0
processed,197,42,2,0,0,0,0,0,0,1,1,0
processed,943,190,13,0,0,0,0,0,0,4,18,0
processed,46,9,1,0,0,0,0,0,0,0,1,0
processed,1306,291,16,0,0,0,0,0,0,0,31,0
processed,22,4,1,0,0,0,0,0,0,0,0,0
processed,333,76,1,0,0,0,0,0,0,2,6,0
processed,349,74,1,0,0,0,0,0,0,0,9,0
processed,472,88,8,0,0,0,0,0,0,0,6,0
processed,42,8,1,0,0,0,0,0,0,0,1,0
processed,97,20,1,0,0,0,0,0,0,0,1,0
processed,399,90,7,0,0,0,0,0,0,1,6,0
processed,819,156,2,0,0,0,0,0,0,1,17,0
processed,507,106,11,0,0,0,0,0,0,1,10,0
processed,246,55,3,0,0,0,0,0,0,0,3,0
processed,132,24,2,0,0,0,0,0,0,0,0,0
processed,935,183,14,0,0,0,0,0,0,1,89,0
processed,11,3,1,0,0,0,0,0,0,0,1,0
processed,248,53,4,0,0,0,0,0,0,0,3,0
processed,245,44,4,0,0,0,0,0,0,1,6,0
processed,451,90,3,0,0,0,0,0,0,1,7,0
processed,959,194,10,0,0,0,0,0,0,1,14,0
processed,755,129,2,0,0,0,0,0,0,1,9,0
processed,183,40,1,0,0,0,0,0,0,0,6,0
processed,330,63,1,0,0,0,0,0,0,0,5,0
processed,227,60,2,0,0,0,0,0,0,0,4,0
processed,528,101,6,0,0,0,0,0,0,0,8,0
processed,384,81,8,0,0,0,0,0,0,0,4,0
processed,219,47,4,0,0,0,0,0,0,2,1,0
processed,154,36,5,0,0,0,0,0,0,0,3,0
processed,296,52,3,0,0,0,0,0,0,0,3,0
processed,5,1,1,0,0,0,0,0,0,0,0,0
processed,235,48,5,0,0,0,0,0,0,0,3,2
processed,148,28,4,0,0,0,0,0,0,0,4,0
processed,501,96,5,0,0,0,0,0,0,0,13,0
processed,186,33,4,0,0,0,0,0,0,0,3,0
processed,40,7,1,0,0,0,0,0,0,0,0,0
processed,9,2,1,0,0,0,0,0,0,0,1,0
processed,851,161,2,0,0,0,0,0,0,0,14,0
processed,317,61,2,0,0,0,0,0,0,0,5,0
processed,475,95,5,0,0,0,0,0,0,0,10,0
processed,1157,249,20,0,0,0,0,0,0,1,18,0
processed,350,73,7,0,0,0,0,0,0,1,8,0
processed,191,43,4,0,0,0,0,0,0,0,4,0
processed,733,146,16,0,0,0,0,0,0,3,14,0
processed,220,50,6,0,0,0,0,0,0,1,3,0
processed,160,31,1,0,0,0,0,0,0,0,6,0
processed,40,7,1,0,0,0,0,0,0,0,0,0
processed,104,24,1,0,0,0,0,0,0,0,2,0
processed,30,6,1,0,0,0,0,0,0,0,0,0
processed,483,98,3,0,0,0,0,0,0,1,10,0
processed,229,45,5,0,0,0,0,0,0,0,2,0
processed,80,17,1,0,0,0,0,0,0,0,2,0
processed,563,106,5,0,0,0,0,0,0,0,5,0
processed,519,105,9,0,0,0,0,0,0,1,4,0
processed,426,82,4,0,0,0,0,0,0,2,5,1
processed,292,61,4,0,0,0,0,0,0,0,2,0
processed,107,18,2,0,0,0,0,0,0,0,2,0
processed,477,105,6,0,0,0,0,0,0,0,12,0
processed,616,145,9,0,0,0,0,0,0,4,15,0
processed,57,11,1,0,0,0,0,0,0,0,0,0
processed,201,43,2,0,0,0,0,0,0,1,5,1
processed,1173,234,6,0,0,0,0,0,0,3,18,1
processed,479,89,1,0,0,0,0,0,0,1,3,0
processed,145,22,2,0,0,0,0,0,0,0,1,0
processed,138,28,2,0,0,0,0,0,0,0,2,0
processed,368,81,10,0,0,0,0,0,0,1,6,0
processed,302,59,6,0,0,0,0,0,0,0,2,0
processed,340,71,5,0,0,0,0,0,0,1,6,0
processed,288,60,3,0,0,0,0,0,0,0,4,0
processed,166,35,6,0,0,0,0,0,0,1,4,0
processed,314,66,6,0,0,0,0,0,0,0,3,0
processed,345,68,5,0,0,0,0,0,0,2,4,1
processed,177,39,1,0,0,0,0,0,0,0,3,0
processed,786,152,10,0,0,0,0,0,0,0,9,0
processed,535,103,6,0,0,0,0,0,0,1,8,0
processed,397,85,8,0,0,0,0,0,0,2,10,0
processed,458,105,1,0,0,0,0,0,0,1,7,0
processed,503,101,12,0,0,0,0,0,0,2,5,0
processed,133,29,3,0,0,0,0,0,0,0,3,0
processed,453,92,5,0,0,0,0,0,0,0,3,0
processed,511,108,7,0,0,0,0,0,0,1,9,0
processed,447,89,8,0,0,0,0,0,0,0,6,0
processed,353,71,20,0,0,0,0,0,0,0,8,0
processed,541,103,5,0,0,0,0,0,0,1,3,0
processed,653,123,7,0,0,0,0,0,0,1,8,0
processed,356,68,3,0,0,0,0,0,0,0,5,0
processed,149,25,1,0,0,0,0,0,0,0,2,0
processed,125,21,1,0,0,0,0,0,0,0,2,0
processed,817,157,9,0,0,0,0,0,0,1,10,0
processed,1190,241,18,0,0,0,0,0,0,3,14,0
processed,15,4,1,0,0,0,0,0,0,0,0,0
processed,311,63,5,0,0,0,0,0,0,2,0,0
processed,333,67,4,0,0,0,0,0,0,0,5,0
processed,142,25,2,0,0,0,0,0,0,0,3,0
processed,1123,223,11,2,0,0,0,0,0,4,17,0
processed,86,13,2,0,0,0,0,0,0,0,1,0
processed,454,90,8,0,0,0,0,0,0,2,4,0
processed,633,121,5,0,0,0,0,0,0,2,4,0
processed,567,104,5,0,0,0,0,0,0,1,9,0
processed,140,26,3,0,0,0,0,0,0,0,2,0
processed,152,25,2,0,0,0,0,0,0,1,4,0
processed,516,115,5,0,0,0,0,0,0,3,8,0
processed,479,102,5,0,0,0,0,0,0,0,9,0
processed,56,9,2,0,0,0,0,0,0,0,0,0
processed,303,57,5,0,0,0,0,0,0,0,2,1
processed,415,85,6,0,0,0,0,0,0,1,8,0
processed,1027,201,13,4,0,0,0,0,0,4,20,0
processed,192,34,2,0,0,0,0,0,0,0,2,0
processed,111,22,2,0,0,0,0,0,0,0,2,0
processed,205,45,5,0,0,0,0,0,0,0,5,0
processed,223,43,2,0,0,0,0,0,0,0,5,0
processed,120,26,1,0,0,0,0,0,0,0,2,0
processed,706,138,11,0,0,0,0,0,0,0,7,0
processed,539,127,6,0,0,0,0,0,0,1,9,0
processed,191,40,2,0,0,0,0,0,0,0,3,0
processed,307,54,2,0,0,0,0,0,0,0,5,0
processed,503,102,4,0,0,0,0,0,0,0,8,0
processed,205,50,3,0,0,0,0,0,0,1,3,0
processed,213,41,1,0,0,0,0,0,0,1,3,0
processed,109,21,3,0,0,0,0,0,0,0,3,0
processed,1007,212,16,0,0,0,0,0,0,3,19,0
processed,176,38,6,0,0,0,0,0,0,0,5,0
processed,475,106,9,0,0,0,0,0,0,3,13,0
processed,214,43,1,0,0,0,0,0,0,0,5,0
processed,683,155,5,1,0,0,0,0,0,2,8,0
processed,259,59,4,0,0,0,0,0,0,1,4,0
processed,282,66,4,0,0,0,0,0,0,3,8,0
processed,170,36,2,0,0,0,0,0,0,0,1,0
processed,574,109,7,0,0,0,0,0,0,0,6,0
processed,1092,215,13,2,0,0,0,0,0,1,17,2
processed,764,163,13,0,0,0,0,0,1,0,10,0
processed,194,38,1,0,0,0,0,0,0,0,4,0
processed,103,17,2,0,0,0,0,0,0,0,0,0
processed,87,22,1,0,0,0,0,0,0,1,3,0
processed,847,167,10,0,0,0,0,0,0,0,18,1
processed,73,14,2,0,0,0,0,0,0,0,0,0
processed,656,147,7,0,0,0,0,0,0,1,16,0
processed,357,79,5,0,0,0,0,0,0,2,10,0
processed,290,66,6,0,0,0,0,0,0,1,5,0
processed,151,29,3,0,0,0,0,0,0,0,7,0
processed,167,38,3,0,0,0,0,0,0,0,5,0
processed,73,13,1,0,0,0,0,0,0,0,1,0
processed,1772,340,20,0,0,0,0,0,2,0,22,0
processed,484,95,5,0,0,0,0,0,0,0,8,0
processed,543,97,7,0,0,0,0,0,0,0,7,0
processed,206,42,3,0,0,0,0,0,0,0,4,0
processed,1191,254,13,0,0,0,0,0,1,1,30,0
processed,60,12,1,0,0,0,0,0,0,0,2,0
processed,483,85,1,0,0,0,0,0,0,0,6,0
processed,258,44,2,0,0,0,0,0,0,0,3,0
processed,42,8,1,0,0,0,0,0,0,0,0,0
processed,215,45,2,0,0,0,0,0,0,0,2,0
processed,382,88,7,0,0,0,0,0,0,1,7,0
processed,145,30,2,0,0,0,0,0,0,0,2,0
processed,494,92,8,0,0,0,0,0,0,2,5,0
processed,84,11,3,0,0,0,0,0,0,0,1,0
processed,436,89,7,0,0,0,0,0,0,2,1,0
processed,1026,178,8,0,0,0,0,0,0,0,23,0
processed,209,35,2,0,0,0,0,0,0,0,1,0
processed,16,2,1,0,0,0,0,0,0,0,1,0
processed,69,16,2,0,0,0,0,0,0,0,0,0
processed,638,139,4,0,0,0,0,0,0,5,9,0
processed,105,24,1,0,0,0,0,0,0,0,4,0
processed,448,94,8,0,0,0,0,0,0,1,11,0
processed,377,66,3,0,0,0,0,0,0,1,6,0
processed,331,61,6,0,0,0,0,0,0,2,5,0
processed,395,66,1,0,0,0,0,0,0,1,10,0
processed,436,94,5,0,0,0,0,0,0,0,14,0
processed,254,55,4,0,0,0,0,0,0,0,4,0
processed,638,140,7,0,0,0,0,0,0,1,14,0
processed,620,121,10,0,0,0,0,0,0,2,8,0
processed,239,47,4,0,0,0,0,0,0,1,4,0
processed,128,24,1,0,0,0,0,0,0,0,3,0
processed,2,1,1,0,0,0,0,0,0,0,0,0
processed,190,36,3,0,0,0,0,0,0,0,5,0
processed,144,29,2,0,0,0,0,0,0,0,3,0
processed,203,41,1,0,0,0,0,0,0,0,3,0
processed,348,73,5,0,0,0,0,0,0,0,4,0
processed,140,24,1,0,0,0,0,0,0,1,1,0
processed,742,161,10,0,0,0,0,0,0,0,14,0
processed,751,139,9,0,0,0,0,0,0,0,9,0
processed,767,145,1,0,0,0,0,0,0,3,6,0
processed,451,95,5,0,0,0,0,0,0,0,11,0
processed,114,26,3,0,0,0,0,0,0,0,2,0
processed,19,4,1,0,0,0,0,0,0,0,1,0
processed,562,103,5,0,0,0,0,0,0,2,13,0
processed,189,36,3,0,0,0,0,0,0,0,3,0
processed,500,89,3,0,0,0,0,0,0,0,9,0
processed,371,65,2,0,0,0,0,0,0,2,3,0
processed,122,24,4,0,0,0,0,0,0,0,1,0
processed,520,101,6,0,0,0,0,0,0,0,5,0
processed,60,17,2,0,0,0,0,0,0,0,1,0
processed,65,12,2,0,0,0,0,0,0,0,1,0
processed,426,93,7,0,0,0,0,0,0,1,9,0
processed,354,63,1,0,0,0,0,0,0,1,8,0
processed,39,11,1,0,0,0,0,0,0,0,0,0
processed,330,66,3,0,0,0,0,0,0,0,2,0
processed,1063,224,7,0,0,0,0,0,0,1,14,0
processed,2046,416,19,0,0,0,0,0,0,7,35,0
processed,250,49,3,0,0,0,0,0,0,0,5,0
processed,493,93,5,2,0,0,0,0,0,0,6,0
processed,255,45,1,0,0,0,0,0,0,0,4,0
processed,145,30,1,0,0,0,0,0,0,0,2,0
processed,134,23,2,0,0,0,0,0,0,0,1,0
processed,298,68,5,0,0,0,0,0,0,0,8,0
processed,341,61,1,0,0,0,0,0,0,1,5,0
processed,112,21,1,0,0,0,0,0,0,0,3,0
processed,180,34,1,0,0,0,0,0,0,0,3,0
processed,1160,237,14,0,0,0,0,0,0,1,17,0
processed,1227,252,16,0,0,0,0,0,0,3,12,0
processed,1177,230,6,1,0,0,0,0,0,4,7,1
processed,467,93,7,0,0,0,0,0,0,0,8,0
processed,55,10,1,0,0,0,0,0,0,0,0,0
processed,360,65,4,0,0,0,0,0,0,0,4,0
processed,506,107,7,0,0,0,0,0,0,1,12,0
processed,1428,293,8,0,0,0,0,0,0,1,24,0
processed,214,34,3,0,0,0,0,0,0,0,7,0
processed,527,100,15,0,0,0,0,0,0,0,7,0
processed,428,77,6,0,0,0,0,0,0,0,4,0
processed,995,194,12,0,0,0,0,0,0,0,18,0
processed,501,98,4,0,0,0,0,0,0,0,11,0
processed,655,128,6,0,0,0,0,0,0,2,12,0
processed,493,95,4,0,0,0,0,0,0,0,7,0
processed,451,86,1,0,0,0,0,0,0,0,9,0
processed,2260,490,30,0,0,0,0,0,0,1,35,1
processed,541,111,8,0,0,0,0,0,0,1,7,0
processed,315,70,4,0,0,0,0,0,0,1,6,0
processed,285,54,3,0,0,0,0,0,0,0,4,0
processed,81,16,3,0,0,0,0,0,0,0,1,0
processed,448,96,7,0,0,0,0,0,0,5,14,0
processed,470,95,5,0,0,0,0,0,0,2,6,0
processed,503,90,4,0,0,0,0,0,0,3,10,0
processed,1082,209,8,0,0,0,0,0,0,0,17,0
processed,1091,199,11,0,0,0,0,0,0,1,11,1
processed,921,190,9,0,0,0,0,0,0,0,10,0
processed,470,89,3,0,0,0,0,0,0,3,7,0
processed,1695,346,24,0,0,0,0,0,0,2,46,0
processed,1033,199,6,0,0,0,0,0,0,0,13,0
processed,530,101,2,0,0,0,0,0,0,1,9,2
processed,580,113,9,0,0,0,0,0,0,1,6,2
processed,8,2,1,0,0,0,0,0,0,0,0,0
processed,41,8,1,0,0,0,0,0,0,0,0,0
processed,270,60,3,0,0,0,0,0,0,0,4,0
processed,255,57,1,0,0,0,0,0,0,2,5,0
processed,152,34,1,0,0,0,0,0,0,0,1,0
processed,9,1,1,0,0,0,0,0,0,0,0,0
processed,143,25,2,0,0,0,0,0,0,0,3,0
processed,59,11,1,0,0,0,0,0,0,0,1,0
processed,146,29,1,0,0,0,0,0,0,0,6,0
processed,562,99,8,0,0,0,0,0,0,0,12,0
processed,1015,193,6,0,0,0,0,0,0,2,25,0
processed,545,117,8,0,0,0,0,0,0,0,8,1
processed,107,24,1,0,0,0,0,0,0,0,1,0
processed,354,75,5,0,0,0,0,0,0,1,4,0
processed,9,1,1,0,0,0,0,0,0,0,0,0
processed,610,131,6,0,0,0,0,0,0,0,7,0
processed,203,36,5,0,0,0,0,0,0,0,3,0
processed,515,114,4,0,0,0,0,0,0,2,9,0
processed,1434,305,14,0,0,0,0,0,0,2,18,0
processed,997,202,11,0,0,0,0,0,0,1,15,0
processed,304,58,3,0,0,0,0,0,0,0,2,0
processed,582,107,5,0,0,0,0,0,0,1,7,0
processed,381,76,4,0,0,0,0,0,0,0,13,0
processed,509,94,10,0,0,0,0,0,0,1,4,0
processed,94,19,2,0,0,0,0,0,0,1,3,0
processed,168,30,3,0,0,0,0,0,0,0,3,0
processed,164,38,3,0,0,0,0,0,0,0,3,0
processed,627,128,6,0,0,0,0,0,0,0,10,0
processed,202,35,1,0,0,0,0,0,0,0,2,1
processed,1059,201,22,0,0,0,0,0,0,3,19,0
processed,242,40,5,0,0,0,0,0,0,0,5,0
processed,366,76,1,0,0,0,0,0,0,0,6,0
processed,865,178,12,0,0,0,0,0,0,0,14,0
processed,562,121,14,0,0,0,0,0,0,3,4,0
processed,44,10,5,0,0,0,0,0,0,0,1,0
processed,239,54,7,0,0,0,0,0,0,0,4,0
processed,196,39,4,0,0,0,0,0,0,0,2,0
processed,469,97,9,0,0,0,0,0,0,1,11,0
processed,1536,347,16,0,0,0,0,0,0,13,22,0
processed,473,109,4,0,0,0,0,0,0,0,8,0
processed,153,31,3,0,0,0,0,0,0,0,3,0
processed,96,19,4,0,0,0,0,0,0,0,6,0
processed,225,52,10,0,0,0,0,0,0,0,3,0
processed,324,58,1,0,0,0,0,0,0,0,2,0
processed,449,93,4,0,0,0,0,0,0,1,13,0
processed,107,20,2,0,0,0,0,0,0,0,1,0
processed,177,40,2,0,0,0,0,0,0,0,6,0
processed,261,51,5,0,0,0,0,0,0,0,1,0
processed,621,130,13,0,0,0,0,0,0,1,4,0
processed,70,13,2,0,0,0,0,0,0,0,2,0
processed,258,51,7,0,0,0,0,0,0,0,3,0
processed,308,57,4,0,0,0,0,0,0,0,5,0
processed,126,28,2,0,0,0,0,0,0,0,4,0
processed,1112,242,9,0,0,0,0,0,0,5,15,0
processed,77,17,3,0,0,0,0,0,1,0,0,0
processed,138,27,4,0,0,0,0,0,0,0,0,0
processed,85,22,2,0,0,0,0,0,0,0,1,0
processed,372,80,1,0,0,0,0,0,0,3,3,0
processed,369,63,5,0,0,0,0,0,0,0,9,0
processed,759,149,8,0,0,0,0,0,0,1,12,0
processed,767,151,6,0,0,0,0,0,0,1,11,0
processed,171,30,1,0,0,0,0,0,0,0,3,0
processed,777,163,7,0,0,0,0,0,0,2,12,0
processed,549,101,3,0,0,0,0,0,0,0,4,0
processed,1409,276,8,0,0,0,0,0,0,3,25,0
processed,260,51,3,0,0,0,0,0,0,1,4,0
processed,528,98,1,0,0,0,0,0,0,0,4,1
processed,146,27,5,0,0,0,0,0,0,1,2,0
processed,1044,215,13,0,0,0,0,0,0,2,13,0
processed,416,73,3,0,0,0,0,0,0,0,4,0
processed,160,39,5,0,0,0,0,0,0,0,3,0
processed,198,42,1,0,0,0,0,0,0,1,7,0
processed,843,167,5,0,0,0,0,0,0,1,11,0
processed,165,36,3,0,0,0,0,0,0,0,5,0
processed,483,90,4,0,0,0,0,0,0,0,8,0
processed,312,64,4,0,0,0,0,0,0,2,4,0
processed,369,77,5,0,0,0,0,0,0,0,3,0
processed,291,61,3,0,0,0,0,0,0,0,4,0
processed,174,37,2,0,0,0,0,0,0,1,7,0
processed,869,181,10,0,0,0,0,0,0,1,15,0
processed,193,45,4,0,0,0,0,0,0,3,5,0
processed,423,84,3,0,0,0,0,0,0,0,5,0
processed,75,15,1,0,0,0,0,0,0,0,2,0
processed,231,49,1,0,0,0,0,0,0,0,5,0
processed,216,41,1,0,0,0,0,0,0,0,3,0
processed,220,36,2,0,0,0,0,0,0,0,3,0
processed,166,32,3,0,0,0,0,0,0,0,4,0
processed,418,82,7,0,0,0,0,0,0,0,5,0
processed,119,22,1,0,0,0,0,0,0,0,3,0
processed,323,74,4,0,0,0,0,0,0,1,4,1
processed,65,13,2,0,0,0,0,0,0,0,1,0
processed,1895,391,12,0,0,0,0,0,0,7,27,0
processed,620,123,6,0,0,0,0,0,1,1,6,0
processed,693,144,18,3,0,0,0,0,0,3,10,0
processed,539,115,2,0,0,0,0,0,0,1,11,0
processed,477,106,8,0,0,0,0,0,0,2,13,0
processed,758,155,5,0,0,0,0,0,0,3,14,0
processed,328,66,7,0,0,0,0,0,0,2,3,0
processed,322,67,8,0,0,0,0,0,0,0,13,0
processed,289,63,3,0,0,0,0,0,0,0,2,1
processed,50,11,1,0,0,0,0,0,0,0,0,0
processed,141,31,4,0,0,0,0,0,0,0,3,0
processed,437,93,5,0,0,0,0,0,0,2,5,0
processed,506,100,11,0,0,0,0,0,0,2,9,0
processed,723,124,8,0,0,0,0,0,0,0,7,1
processed,922,187,10,6,0,0,0,0,0,3,9,0
processed,166,33,3,0,0,0,0,0,0,1,4,0
processed,523,102,5,0,0,0,0,0,0,2,9,0
processed,583,136,10,0,0,0,0,0,0,1,10,0
processed,1145,265,15,0,0,0,0,0,0,4,26,0
processed,135,27,2,0,0,0,0,0,0,0,4,0
processed,699,133,10,0,0,0,0,0,0,1,8,0
processed,644,133,6,0,0,0,0,0,0,1,15,0
processed,237,45,4,0,0,0,0,0,0,0,2,0
processed,616,127,10,0,0,0,0,0,0,1,9,0
processed,594,120,8,0,0,0,0,0,0,0,5,0
processed,163,34,4,0,0,0,0,0,0,1,5,0
processed,41,5,1,0,0,0,0,0,0,0,0,0
processed,385,62,1,1,0,0,0,0,0,0,3,0
processed,623,130,1,0,0,0,0,0,0,0,19,0
processed,231,45,3,0,0,0,0,0,0,0,4,0
processed,1240,258,22,0,0,0,0,0,0,1,29,0
processed,689,141,7,0,0,0,0,0,0,0,20,0
processed,101,20,2,0,0,0,0,0,0,0,2,0
processed,900,184,11,0,0,0,0,0,0,1,9,0
processed,801,155,11,0,0,0,0,0,0,0,13,0
processed,233,57,3,0,0,0,0,0,0,1,6,0
processed,267,56,5,0,0,0,0,0,0,1,7,0
processed,37,6,1,0,0,0,0,0,0,0,1,0
processed,187,34,4,0,0,0,0,0,0,0,3,0
processed,74,15,1,0,0,0,0,0,0,0,0,0
processed,655,124,6,0,0,0,0,0,0,3,11,0
processed,50,9,1,0,0,0,0,0,0,0,0,0
processed,833,172,14,6,0,0,0,0,0,1,19,0
processed,41,10,2,0,0,0,0,0,0,0,0,0
processed,280,46,2,0,0,0,0,0,0,0,3,0
processed,634,125,8,0,0,0,0,0,0,0,10,0
processed,102,22,1,0,0,0,0,0,0,0,2,0
processed,228,41,5,0,0,0,0,0,0,0,5,0
processed,403,76,5,0,0,0,0,0,0,0,7,0
processed,55,11,3,0,0,0,0,0,0,0,3,0
processed,918,176,7,0,0,0,0,0,0,1,13,0
processed,578,123,2,0,0,0,0,0,0,1,13,0
processed,122,22,1,0,0,0,0,0,0,0,1,0
processed,1124,231,10,0,0,0,0,0,0,1,7,0
processed,960,196,20,0,0,0,0,0,0,1,11,1
processed,366,88,4,0,0,0,0,0,0,1,9,0
processed,673,143,8,0,0,0,0,0,0,0,8,0
processed,492,91,9,0,0,0,0,0,0,2,8,0
processed,548,109,8,0,0,0,0,0,0,2,10,0
processed,46,7,3,0,0,0,0,0,0,0,1,0
processed,844,178,4,0,0,0,0,0,0,3,10,0
processed,322,66,6,0,0,0,0,0,0,2,3,0
processed,204,36,3,0,0,0,0,0,0,0,4,0
processed,1347,273,10,0,0,0,0,0,0,0,27,0
processed,970,175,8,0,0,0,0,0,0,1,9,0
processed,538,117,9,0,0,0,0,0,0,4,10,0
processed,828,181,12,0,0,0,0,0,0,1,18,0
processed,587,117,7,0,0,0,0,0,0,1,10,0
processed,147,30,4,0,0,0,0,0,0,0,2,0
processed,385,70,8,2,0,0,0,0,0,1,4,0
processed,837,178,7,0,0,0,0,0,0,2,13,0
processed,636,120,7,0,0,0,0,0,0,1,10,0
processed,720,145,5,0,0,0,0,0,0,2,14,0
processed,617,123,6,0,0,0,0,0,0,2,10,1
processed,514,105,11,0,0,0,0,0,0,1,8,0
processed,146,31,3,0,0,0,0,0,0,0,5,0
processed,59,11,1,0,0,0,0,0,0,0,1,0
processed,208,44,7,0,0,0,0,0,0,0,4,0
processed,467,106,6,0,0,0,0,0,0,1,9,0
processed,335,69,8,0,0,0,0,0,0,0,6,0
processed,142,27,3,0,0,0,0,0,0,0,3,0
processed,1093,222,20,0,0,0,0,0,0,6,13,0
processed,132,22,2,0,0,0,0,0,0,0,1,0
processed,43,7,1,0,0,0,0,0,0,0,1,0
processed,856,185,4,0,0,0,0,0,0,1,15,0
processed,298,55,4,0,0,0,0,0,0,0,2,0
processed,488,108,7,0,0,0,0,0,0,3,5,0
processed,598,119,9,0,0,0,0,0,0,2,7,0
processed,810,127,9,0,0,0,0,0,0,1,10,0
processed,473,97,8,0,0,0,0,0,0,3,6,0
processed,118,27,3,0,0,0,0,0,0,0,3,0
processed,577,116,8,2,0,0,0,0,0,2,8,1
processed,106,16,1,0,0,0,0,0,0,0,1,0
processed,1435,310,16,0,0,0,0,0,0,2,19,0
processed,740,128,7,1,0,0,0,0,0,2,5,0
processed,90,18,2,0,0,0,0,0,0,0,1,0
processed,498,102,7,0,0,0,0,0,0,0,7,0
processed,591,110,4,0,0,0,0,0,0,2,6,0
processed,1232,248,9,0,0,0,0,0,0,1,13,0
processed,112,24,3,0,0,0,0,0,0,0,2,0
processed,146,31,1,0,0,0,0,0,0,0,4,0
processed,447,87,5,0,0,0,0,0,0,0,4,0
processed,192,34,1,0,0,0,0,0,0,0,6,0
processed,472,92,5,0,0,0,0,0,0,0,9,0
processed,121,21,5,0,0,0,0,0,0,0,1,0
processed,439,84,3,0,0,0,0,0,0,0,4,0
processed,93,18,1,0,0,0,0,0,0,0,0,0
processed,487,97,4,0,0,0,0,0,0,0,8,0
processed,120,27,4,0,0,0,0,0,0,1,2,0
processed,52,11,3,0,0,0,0,0,0,0,0,0
processed,884,177,5,0,0,0,0,0,0,7,15,0
processed,321,71,2,0,0,0,0,0,0,0,6,0
processed,341,68,5,0,0,0,0,0,0,0,2,0
processed,402,90,6,0,0,0,0,0,0,3,7,0
processed,655,124,4,0,0,0,0,0,0,1,15,0
processed,839,182,20,0,0,0,0,0,0,1,15,1
processed,473,88,2,0,0,0,0,0,0,0,10,0
processed,96,17,3,0,0,0,0,0,0,0,1,0
processed,708,154,7,0,0,0,0,0,0,5,7,0
processed,446,84,4,0,0,0,0,0,0,0,5,0
processed,249,48,4,0,0,0,0,0,0,1,8,0
processed,535,94,6,0,0,0,0,0,0,0,7,1
processed,264,55,3,0,0,0,0,0,0,0,6,0
processed,874,165,11,0,0,0,0,0,0,0,12,0
processed,359,71,7,0,0,0,0,0,0,1,5,0
processed,417,79,3,0,0,0,0,0,0,0,7,0
processed,185,32,4,0,0,0,0,0,0,0,1,0
processed,233,49,3,0,0,0,0,0,0,1,4,1
processed,453,98,6,0,0,0,0,0,0,1,7,0
processed,419,82,6,0,0,0,0,0,0,0,8,0
processed,253,48,2,0,0,0,0,0,0,0,2,0
processed,320,66,4,0,0,0,0,0,0,0,6,0
processed,77,17,3,0,0,0,0,0,0,1,4,0
processed,118,25,1,0,0,0,0,0,0,0,2,0
processed,175,33,3,0,0,0,0,0,0,0,5,0
processed,524,116,7,0,0,0,0,0,0,3,13,0
processed,16,2,1,0,0,0,0,0,0,0,0,0
processed,505,110,5,0,0,0,0,0,0,1,5,0
processed,133,30,2,0,0,0,0,0,0,0,1,0
processed,263,61,2,0,0,0,0,0,0,1,7,0
processed,226,52,3,0,0,0,0,0,0,2,0,0
processed,8,2,1,0,0,0,0,0,0,0,1,0
processed,383,78,4,0,0,0,0,0,0,2,10,0
processed,474,91,3,0,0,0,0,0,0,0,5,0
processed,215,49,6,0,0,0,0,0,0,0,4,0
processed,185,32,4,0,0,0,0,0,0,0,2,0
processed,119,24,1,0,0,0,0,0,0,0,2,0
processed,631,122,7,0,0,0,0,0,0,0,5,1
processed,1089,211,16,0,0,0,0,0,0,2,12,2
processed,195,36,4,0,0,0,0,0,0,0,3,0
processed,154,34,3,0,0,0,0,0,0,1,4,0
processed,303,55,2,0,0,0,0,0,0,0,1,0
processed,532,107,6,0,0,0,0,0,0,2,8,0
processed,52,12,2,0,0,0,0,0,0,0,1,0
processed,2276,439,30,6,1,0,0,0,0,2,29,0
processed,436,91,5,0,0,0,0,0,0,2,10,0
processed,46,10,1,0,0,0,0,0,0,0,1,0
processed,41,8,2,0,0,0,0,0,0,0,0,0
processed,365,62,1,0,0,0,0,0,0,1,3,0
processed,490,105,5,0,0,0,0,0,0,1,7,0
processed,83,19,3,0,0,0,0,0,0,0,2,0
processed,196,46,5,0,0,0,0,0,0,0,1,0
processed,568,112,5,0,0,0,0,0,0,0,10,0
processed,304,62,5,0,0,0,0,0,0,0,4,0
processed,125,26,1,0,0,0,0,0,0,0,0,0
processed,107,24,3,0,0,0,0,0,0,0,2,0
processed,27,9,1,2,0,0,0,0,0,0,0,0
processed,388,84,5,0,0,0,0,0,0,0,16,0
processed,140,32,2,0,0,0,0,0,0,0,4,0
processed,433,94,6,0,0,0,0,0,0,3,7,0
processed,506,99,5,0,0,0,0,0,0,4,3,0
processed,391,67,3,0,0,0,0,0,0,0,3,0
processed,522,98,6,0,0,0,0,0,0,1,8,1
processed,715,147,7,0,0,0,0,0,0,1,12,0
processed,2440,494,14,0,0,0,0,0,0,9,28,0
processed,371,62,7,0,0,0,0,0,0,0,7,0
processed,570,116,2,0,0,0,0,0,0,2,5,0
processed,39,8,1,0,0,0,0,0,0,0,1,0
